,collective_training_n_excluded,collective_training_prevalence,collective_KVP_n_excluded,collective_FocalSpots_n_excluded,collective_CE_n_excluded,collective_Manufacturer_n_excluded,covariate_training_n_excluded,covariate_training_prevalence,covariate_KVP_n_excluded,covariate_FocalSpots_n_excluded,covariate_CE_n_excluded,covariate_Manufacturer_n_excluded,separate_training_n_excluded,separate_training_prevalence,separate_KVP_n_excluded,separate_FocalSpots_n_excluded,separate_CE_n_excluded,separate_Manufacturer_n_excluded
19,0,0.55,0,0,0,0,0,0.55,0,0,0,0,2.0,0.5423728813559322,0.0,2.0,0.0,0.0
20,1,0.4838709677419355,1,0,0,0,1,0.4838709677419355,1,0,0,0,9.0,0.4913793103448275,3.0,2.0,2.0,2.0
21,1,0.4887218045112781,1,0,0,0,1,0.4887218045112781,1,0,0,0,9.0,0.496,3.0,2.0,2.0,2.0
22,1,0.4765625,1,0,0,0,1,0.4765625,1,0,0,0,9.0,0.4833333333333333,3.0,2.0,2.0,2.0
23,1,0.5,1,0,0,0,1,0.5,1,0,0,0,9.0,0.5078125,3.0,2.0,2.0,2.0
24,1,0.4710144927536231,1,0,0,0,1,0.4710144927536231,1,0,0,0,9.0,0.4769230769230769,3.0,2.0,2.0,2.0
25,0,0.5080645161290323,0,0,0,0,0,0.5080645161290323,0,0,0,0,6.0,0.5254237288135594,2.0,2.0,1.0,1.0
26,0,0.4852941176470588,0,0,0,0,0,0.4852941176470588,0,0,0,0,6.0,0.5,2.0,2.0,1.0,1.0
27,0,0.4532374100719424,0,0,0,0,0,0.4532374100719424,0,0,0,0,6.0,0.4661654135338345,2.0,2.0,1.0,1.0
28,0,0.5037037037037037,0,0,0,0,0,0.5037037037037037,0,0,0,0,6.0,0.5193798449612403,2.0,2.0,1.0,1.0
29,0,0.4923076923076923,0,0,0,0,0,0.4923076923076923,0,0,0,0,6.0,0.5080645161290323,2.0,2.0,1.0,1.0
30,0,0.4598540145985401,0,0,0,0,0,0.4598540145985401,0,0,0,0,6.0,0.4732824427480916,2.0,2.0,1.0,1.0
31,0,0.4296296296296296,0,0,0,0,0,0.4296296296296296,0,0,0,0,6.0,0.4418604651162791,2.0,2.0,1.0,1.0
32,0,0.5118110236220472,0,0,0,0,0,0.5118110236220472,0,0,0,0,6.0,0.5289256198347108,2.0,2.0,1.0,1.0
33,0,0.5037037037037037,0,0,0,0,0,0.5037037037037037,0,0,0,0,6.0,0.5193798449612403,2.0,2.0,1.0,1.0
34,0,0.5384615384615384,0,0,0,0,0,0.5384615384615384,0,0,0,0,6.0,0.5564516129032258,2.0,2.0,1.0,1.0
35,0,0.5666666666666667,0,0,0,0,0,0.5666666666666667,0,0,0,0,,,,,,
36,0,0.4318181818181818,0,0,0,0,0,0.4318181818181818,0,0,0,0,,,,,,
37,0,0.4855072463768116,0,0,0,0,0,0.4855072463768116,0,0,0,0,,,,,,
38,0,0.4964028776978417,0,0,0,0,0,0.4964028776978417,0,0,0,0,,,,,,
39,0,0.4666666666666667,0,0,0,0,0,0.4666666666666667,0,0,0,0,,,,,,
40,0,0.4961240310077519,0,0,0,0,0,0.4961240310077519,0,0,0,0,,,,,,
41,0,0.4779411764705882,0,0,0,0,0,0.4779411764705882,0,0,0,0,,,,,,
42,0,0.5196850393700787,0,0,0,0,0,0.5196850393700787,0,0,0,0,,,,,,
43,0,0.4388489208633093,0,0,0,0,0,0.4388489208633093,0,0,0,0,,,,,,
44,0,0.5112781954887218,0,0,0,0,0,0.5112781954887218,0,0,0,0,,,,,,
45,0,0.512,0,0,0,0,0,0.512,0,0,0,0,4.0,0.512396694214876,1.0,3.0,0.0,0.0
46,0,0.4812030075187969,0,0,0,0,0,0.4812030075187969,0,0,0,0,4.0,0.4806201550387597,1.0,3.0,0.0,0.0
47,0,0.5,0,0,0,0,0,0.5,0,0,0,0,4.0,0.5,1.0,3.0,0.0,0.0
48,0,0.4779411764705882,0,0,0,0,0,0.4779411764705882,0,0,0,0,4.0,0.4772727272727273,1.0,3.0,0.0,0.0
49,0,0.4701492537313433,0,0,0,0,0,0.4701492537313433,0,0,0,0,4.0,0.4692307692307692,1.0,3.0,0.0,0.0
